nodeid,networkcanvasegouuid,networkcanvasuuid,activities_with,alter_health,closeness,live_close,freq,count_on_1,count_on_2,count_on_3,knows_x,knows_y,ease_with_1,ease_with_2,ease_with_3,relat_1,relat_2,relat_3,relat_4,relat_5,relat_6,relat_7,relat_8,alter_gender_1,alter_gender_2,alter_gender_3,alter_age_1,alter_age_2,alter_age_3,alter_age_4,alter_age_5,alter_age_6,alter_age_7,alter_age_8,rel_length,null,relationship,count_on,ease_with,alter_age,alter_gender,PA_with,close,rel_length_text,alter_health_text,live_close_text,freq_text
22,b743e7eb-42e0-41a4-a510-0a403dd1e956,94ea165e-5242-4e22-9c67-bc353d803840,,6,1,2,4,FALSE,TRUE,FALSE,0.689800266,0.306792862,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,3,NA,friend,no,no,61 to 70,female,no,1,3-5 years,don't know,within walking distance,least once a week
23,b743e7eb-42e0-41a4-a510-0a403dd1e956,36707f16-3d5c-4c64-a2b4-ca71361b3278,,5,1,7,1,FALSE,TRUE,FALSE,0.59861518,0.868040059,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,other,no,no,21 to 30,female,no,1,less than 1 year,very good,not in uk,less than monthly
24,b743e7eb-42e0-41a4-a510-0a403dd1e956,fe6f9958-40f8-40b9-b358-185424bdabaf,,5,1,7,1,FALSE,TRUE,FALSE,0.71792277,0.65757236,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,other,no,no,21 to 30,female,no,1,less than 1 year,very good,not in uk,less than monthly
25,b743e7eb-42e0-41a4-a510-0a403dd1e956,94075780-c2b5-43ae-aa45-21dfea3d47d7,,5,1,7,1,FALSE,TRUE,FALSE,0.729853529,0.420378604,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,other,no,no,21 to 30,female,no,1,less than 1 year,very good,not in uk,less than monthly
26,b743e7eb-42e0-41a4-a510-0a403dd1e956,12c96e67-a375-41f6-a739-8983e384b5e9,,6,1,7,1,FALSE,TRUE,FALSE,0.641225033,0.216592419,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,other,no,no,21 to 30,male,no,1,less than 1 year,don't know,not in uk,less than monthly
27,b743e7eb-42e0-41a4-a510-0a403dd1e956,b62045ed-ff43-4017-95ad-2b3452cf0011,,5,1,7,1,FALSE,TRUE,FALSE,0.504021305,0.126391977,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,other,no,no,21 to 30,female,no,1,less than 1 year,very good,not in uk,less than monthly
28,b743e7eb-42e0-41a4-a510-0a403dd1e956,34f59ca5-7459-476a-bdf1-c8f4b4800902,,5,1,7,1,FALSE,TRUE,FALSE,0.333581891,0.251670369,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,NA,other,no,no,21 to 30,male,no,1,less than 1 year,very good,not in uk,less than monthly
29,b743e7eb-42e0-41a4-a510-0a403dd1e956,2879e24d-a41b-4b2a-8172-27b6264fb34b,,5,5,7,1,TRUE,FALSE,FALSE,0.429027963,0.473830718,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,male,no,5,more than 10 years,very good,not in uk,less than monthly
30,b743e7eb-42e0-41a4-a510-0a403dd1e956,88b63b0e-cb60-4149-ab8c-f2a6ba958633,,5,4,5,2,TRUE,FALSE,FALSE,0.529587217,0.351893083,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,4,more than 10 years,very good,> hour but in scotland,few times a month
31,b743e7eb-42e0-41a4-a510-0a403dd1e956,7cbfee34-73bd-4211-8ea6-1fa217134fcc,,5,1,2,4,FALSE,FALSE,TRUE,0.418801598,0.847995516,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,neighbour,don't know,no,61 to 70,male,no,1,more than 10 years,very good,within walking distance,least once a week
32,b743e7eb-42e0-41a4-a510-0a403dd1e956,a7473fe0-d3af-4885-82f3-2ca1b17b2310,TRUE,5,5,5,4,TRUE,FALSE,FALSE,0.504021305,0.493875261,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,yes,yes,51 to 60,female,yes,5,more than 10 years,very good,> hour but in scotland,least once a week
33,b743e7eb-42e0-41a4-a510-0a403dd1e956,5fb06c55-f869-4034-ae58-216090f6c701,,6,3,6,1,TRUE,FALSE,FALSE,0.400053262,0.405345197,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,yes,71 to 80,female,no,3,more than 10 years,don't know,outwith scotland,less than monthly
34,b743e7eb-42e0-41a4-a510-0a403dd1e956,1f688d7b-29de-4255-8511-ba627aa3b779,,6,2,5,1,TRUE,FALSE,FALSE,0.447776298,0.241648098,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,yes,don't know,51 to 60,female,no,2,more than 10 years,don't know,> hour but in scotland,less than monthly
35,b743e7eb-42e0-41a4-a510-0a403dd1e956,3c75c39b-11a5-4c30-bc93-24caaf74f1b3,,6,3,4,1,TRUE,FALSE,FALSE,0.361704394,0.35523384,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,colleague,yes,yes,41 to 50,female,no,3,more than 10 years,don't know,less than hour away,less than monthly
36,b743e7eb-42e0-41a4-a510-0a403dd1e956,f34aa09d-5d5e-4ed3-bb52-76c9e7d029b7,,4,3,4,1,TRUE,FALSE,FALSE,0.347217044,0.569042296,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,colleague,yes,yes,51 to 60,female,no,3,more than 10 years,good,less than hour away,less than monthly
37,b743e7eb-42e0-41a4-a510-0a403dd1e956,6690559e-091d-495b-abdc-0b08caaf7350,,4,2,4,1,FALSE,TRUE,FALSE,0.599467377,0.171492198,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,colleague,no,no,51 to 60,female,no,2,more than 10 years,good,less than hour away,less than monthly
38,b743e7eb-42e0-41a4-a510-0a403dd1e956,fb8fa815-f18d-4242-9dd4-ea9ae90a83a2,,6,5,5,2,TRUE,FALSE,FALSE,0.452037284,0.368596868,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,51 to 60,male,no,5,more than 10 years,don't know,> hour but in scotland,few times a month
39,b743e7eb-42e0-41a4-a510-0a403dd1e956,145f7862-bef5-4c3a-a4c2-a8e5ed5a3ea2,,5,2,2,1,FALSE,FALSE,TRUE,0.39494008,0.741091288,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,5,NA,friend,don't know,don't know,51 to 60,male,no,2,more than 10 years,very good,within walking distance,less than monthly
40,b743e7eb-42e0-41a4-a510-0a403dd1e956,ddfadd1d-ba8a-4f94-a247-b04fcd44ed14,,5,5,5,1,TRUE,FALSE,FALSE,0.428175766,0.560690403,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,male,no,5,more than 10 years,very good,> hour but in scotland,less than monthly
41,b743e7eb-42e0-41a4-a510-0a403dd1e956,00aec36c-aded-4324-8695-753cba31da91,,5,4,5,1,TRUE,FALSE,FALSE,0.517656458,0.263363019,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,31 to 40,male,no,4,more than 10 years,very good,> hour but in scotland,less than monthly
42,b743e7eb-42e0-41a4-a510-0a403dd1e956,21f865eb-38d9-42a3-875b-1ddf4cdb6e40,,5,4,5,1,TRUE,FALSE,FALSE,0.482716378,0.704342959,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,family,yes,yes,31 to 40,male,no,4,more than 10 years,very good,> hour but in scotland,less than monthly
43,b743e7eb-42e0-41a4-a510-0a403dd1e956,dde0f27a-75e5-4757-ae12-9ea07a0eabd8,,4,3,2,1,TRUE,FALSE,FALSE,0.389826897,0.590757217,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,family,yes,yes,61 to 70,female,no,3,more than 10 years,good,within walking distance,less than monthly
44,b743e7eb-42e0-41a4-a510-0a403dd1e956,eb6f6ffa-a237-4618-9211-65ab6dbedd0d,,4,2,2,1,TRUE,FALSE,FALSE,0.569640479,0.751113559,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,2,more than 10 years,good,within walking distance,less than monthly
45,b743e7eb-42e0-41a4-a510-0a403dd1e956,b868f4bf-6166-4562-be4e-33eb91e66371,,4,2,2,1,TRUE,FALSE,FALSE,0.659121172,0.475501096,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,2,more than 10 years,good,within walking distance,less than monthly
1,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,2a54776f-0493-4b2c-9916-b157083560dd,TRUE,5,5,1,6,TRUE,FALSE,FALSE,0.527030626,0.453786175,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,partner,yes,yes,71 to 80,male,yes,5,more than 10 years,very good,live together,daily
2,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,c1adcbb0-6efd-412a-acf5-44af40aaa268,,5,5,5,4,TRUE,FALSE,FALSE,0.486125166,0.560690403,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,5,NA,child,yes,yes,41 to 50,female,no,5,more than 10 years,very good,> hour but in scotland,least once a week
3,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,a3a70715-51a1-463e-97ea-51d9decfe453,,5,5,7,4,TRUE,FALSE,FALSE,0.495499334,0.36692649,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,5,NA,child,yes,yes,31 to 40,female,no,5,more than 10 years,very good,not in uk,least once a week
4,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,6e69e4ff-4c1c-4a31-9917-35493e704883,TRUE,2,5,2,4,TRUE,FALSE,FALSE,0.472490013,0.724387502,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,friend,yes,yes,older than 80,female,yes,5,2-3 years,poor,within walking distance,least once a week
5,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,72a899bb-3ac7-423b-ba9e-d2164fbe4f84,TRUE,4,3,2,4,FALSE,TRUE,FALSE,0.887509987,0.537305103,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,neighbour,no,no,older than 80,female,yes,3,2-3 years,good,within walking distance,least once a week
6,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,1aa94420-3104-4785-95d1-9a5dce9649da,TRUE,4,3,2,4,TRUE,FALSE,FALSE,0.683834887,0.921492173,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,neighbour,yes,no,71 to 80,male,yes,3,2-3 years,good,within walking distance,least once a week
7,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,35f4af12-f49e-4c47-a561-3dc4faccc9cf,,5,4,2,4,TRUE,FALSE,FALSE,0.836378162,0.386971033,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,neighbour,yes,no,61 to 70,female,no,4,2-3 years,very good,within walking distance,least once a week
8,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,78286b9f-ac02-4b2e-a2e3-20dd9db6d684,,5,3,2,4,TRUE,FALSE,FALSE,0.947163782,0.086302891,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,neighbour,yes,no,61 to 70,male,no,3,2-3 years,very good,within walking distance,least once a week
9,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,6304b73c-5034-4be5-b267-9cc1ff40297d,,3,4,2,2,TRUE,FALSE,FALSE,0.919893475,0.719376366,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,neighbour,yes,no,older than 80,female,no,4,2-3 years,neither good nor poor,within walking distance,few times a month
10,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,7584a0b3-05c4-4104-a66d-e2b2878718cf,,4,3,4,3,TRUE,FALSE,FALSE,0.061731025,0.393652547,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,other,yes,no,71 to 80,male,no,3,2-3 years,good,less than hour away,about every 2 weeks
11,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,94cecb34-c655-4671-a828-cbc2440a8e54,,1,3,2,1,TRUE,FALSE,FALSE,0.148655126,0.306792862,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,5,NA,colleague,yes,yes,older than 80,female,no,3,more than 10 years,very poor,within walking distance,less than monthly
12,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,152c5f06-0246-4902-9e33-bf178e27d45f,,4,5,5,1,TRUE,FALSE,FALSE,0.42391478,0.405345197,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,colleague,yes,yes,71 to 80,male,no,5,more than 10 years,good,> hour but in scotland,less than monthly
13,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,4f0fbd07-64a0-4feb-9124-33a9ce983ee1,,4,5,6,1,TRUE,FALSE,FALSE,0.417949401,0.51726056,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5,NA,friend,yes,yes,71 to 80,male,no,5,more than 10 years,good,outwith scotland,less than monthly
14,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,edcdab20-7df5-443d-a50a-8e8fde51872a,,4,4,2,4,TRUE,FALSE,FALSE,0.531291611,0.959910879,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,neighbour,yes,yes,older than 80,female,no,4,2-3 years,good,within walking distance,least once a week
15,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,88f9bfa8-684d-4307-bc99-aa7ef5b91eff,,4,4,2,4,TRUE,FALSE,FALSE,0.706844208,0.655901981,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,neighbour,yes,yes,older than 80,female,no,4,2-3 years,good,within walking distance,least once a week
16,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,dc4bcb9e-d53e-4b5d-bb12-4a17525aa587,,3,2,2,4,FALSE,TRUE,FALSE,0.270519308,0.031180399,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,neighbour,no,no,older than 80,female,no,2,2-3 years,neither good nor poor,within walking distance,least once a week
17,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,79cc344c-86fa-46fb-a2bb-54f07a41b92e,,2,4,2,4,TRUE,FALSE,FALSE,0.1273502,0.141425384,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,NA,neighbour,yes,no,older than 80,female,no,4,2-3 years,poor,within walking distance,least once a week
18,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,1a0a06c9-1aae-4ab9-9e6f-9be12ec5b771,,2,4,2,4,TRUE,FALSE,FALSE,0.338695073,0.216592419,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,neighbour,yes,no,71 to 80,male,no,4,2-3 years,poor,within walking distance,least once a week
19,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,409e7b0a-9f81-46a1-b4cc-8d1a8e8dfb32,,5,4,4,2,TRUE,FALSE,FALSE,0.178482024,0.443763904,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,colleague,yes,yes,61 to 70,female,no,4,2-3 years,very good,less than hour away,few times a month
20,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,2120544e-6acd-4b3f-8ee7-a1411c2545e1,,5,4,2,4,TRUE,FALSE,FALSE,0.78183755,0.219933176,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,neighbour,yes,yes,61 to 70,female,no,4,2-3 years,very good,within walking distance,least once a week
21,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,44ac9f2b-fd42-44c9-9d41-b0206680d640,,4,4,2,4,TRUE,FALSE,FALSE,0.519360852,0.086302891,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,neighbour,yes,yes,61 to 70,female,no,4,2-3 years,good,within walking distance,least once a week
22,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,33270d92-7e3c-49e3-b0e9-6879396d33b0,,5,4,2,4,TRUE,FALSE,FALSE,0.634407457,0.024498885,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,neighbour,yes,yes,71 to 80,female,no,4,2-3 years,very good,within walking distance,least once a week
23,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,25e1e633-64be-4c88-b335-b615badba1eb,,3,4,2,2,TRUE,FALSE,FALSE,0.596058589,0.403674818,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,neighbour,yes,yes,71 to 80,female,no,4,2-3 years,neither good nor poor,within walking distance,few times a month
24,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,b92354d9-68f8-4963-a486-4ff3427a9ff6,,4,4,4,3,TRUE,FALSE,FALSE,0.110306258,0.84298438,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,4,more than 10 years,good,less than hour away,about every 2 weeks
25,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,ab192af2-6019-4648-8665-e90394850218,,4,4,4,3,TRUE,FALSE,FALSE,0.058322237,0.662583495,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,NA,friend,yes,yes,61 to 70,male,no,4,2-3 years,good,less than hour away,about every 2 weeks
26,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,9632848f-5b6f-4542-ab96-9d93c063fd98,,5,4,4,4,TRUE,FALSE,FALSE,0.429027963,0.914810658,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,friend,yes,yes,61 to 70,female,no,4,more than 10 years,very good,less than hour away,least once a week
27,4afa58b2-6c69-47e6-b046-ab1d8df1fceb,6c7eda27-784d-412b-8800-5bf0d49f1369,,5,4,4,4,TRUE,FALSE,FALSE,0.265406125,0.949888608,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,friend,yes,yes,71 to 80,male,no,4,2-3 years,very good,less than hour away,least once a week
1,bcf7575f-b6ff-4ec5-8123-d3276ad75441,70b6ebd3-646c-471d-a833-3db9bc67fcae,,5,5,1,6,TRUE,FALSE,FALSE,0.503460683,0.478989349,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,5,NA,partner,yes,NA,61 to 70,female,no,5,more than 10 years,very good,live together,daily
2,bcf7575f-b6ff-4ec5-8123-d3276ad75441,3e4b998a-21c4-4a54-88bb-1b35952117b9,,5,2,2,6,TRUE,FALSE,FALSE,0.720946503,0.460313214,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,neighbour,yes,NA,71 to 80,female,no,2,2-3 years,very good,within walking distance,daily
3,bcf7575f-b6ff-4ec5-8123-d3276ad75441,8a5421f8-1eaa-4257-b2d5-afe22f4f8ee9,,4,2,2,5,TRUE,FALSE,FALSE,0.27318158,0.461869559,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,NA,neighbour,yes,NA,71 to 80,male,no,2,2-3 years,good,within walking distance,most days
